filename, concept, elCounter, elELapsedTimeInMilliseconds, elkCounter, elkELapsedTimeInMilliseconds, hermitCounter, hermitELapsedTimeInMilliseconds
cto.clinical-trials-ontology.1.owl.xml, Allocation_group_cardinality, 10,  15,10,  6,  10, 11
cto.clinical-trials-ontology.1.owl.xml, Mortality_rate, 10,  10,10,  5,  10, 9
cto.clinical-trials-ontology.1.owl.xml, Single_blind, 10,  8,10,  3,  10, 9
cto.clinical-trials-ontology.1.owl.xml, Treatment_episode, 12,  9,12,  4,  12, 6
cto.clinical-trials-ontology.1.owl.xml, Parallel_group_study_design, 7,  7,7,  4,  7, 12
cto.clinical-trials-ontology.1.owl.xml, Quality_of_life, 11,  10,11,  5,  11, 9
cto.clinical-trials-ontology.1.owl.xml, CSF_markers, 9,  9,9,  5,  9, 10
cto.clinical-trials-ontology.1.owl.xml, Basic_science, 11,  12,11,  4,  11, 8
cto.clinical-trials-ontology.1.owl.xml, Instantaneous_study, 5,  10,5,  4,  5, 8
cto.clinical-trials-ontology.1.owl.xml, Study_Investigator, 9,  12,9,  4,  9, 10
cto.clinical-trials-ontology.1.owl.xml, Terminal_body_weight, 12,  9,12,  3,  12, 8
cto.clinical-trials-ontology.1.owl.xml, Age_unit, 9,  9,9,  3,  9, 8
cto.clinical-trials-ontology.1.owl.xml, Clinical_biomarkers, 11,  10,11,  4,  11, 6
cto.clinical-trials-ontology.1.owl.xml, Parallel_Assignment, 11,  10,11,  5,  11, 9
cto.clinical-trials-ontology.1.owl.xml, Regulatory_Sub-Domain, 8,  12,8,  9,  8, 10
cto.clinical-trials-ontology.1.owl.xml, Reason_for_treatment, 12,  9,12,  29,  12, 8
cto.clinical-trials-ontology.1.owl.xml, Single_Group_Assignment, 11,  9,11,  6,  11, 9
cto.clinical-trials-ontology.1.owl.xml, Randomized_blinded_matched_pairs, 10,  9,10,  10,  10, 8
cto.clinical-trials-ontology.1.owl.xml, Open_study, 10,  8,10,  5,  10, 8
cto.clinical-trials-ontology.1.owl.xml, Regulatory_Application_Sponsor, 9,  7,9,  5,  9, 13
cto.clinical-trials-ontology.1.owl.xml, Pivotal_trial, 9,  9,9,  4,  9, 7
cto.clinical-trials-ontology.1.owl.xml, Treatment_failure_reason, 12,  15,12,  7,  12, 9
cto.clinical-trials-ontology.1.owl.xml, Historical_observational_cohort, 6,  16,6,  5,  6, 10
cto.clinical-trials-ontology.1.owl.xml, Adaptive_design, 9,  7,9,  5,  9, 9
cto.clinical-trials-ontology.1.owl.xml, Informations_of_study, 8,  8,8,  6,  8, 44
cto.clinical-trials-ontology.1.owl.xml, Stratified_randomization, 12,  11,12,  7,  12, 17
cto.clinical-trials-ontology.1.owl.xml, Stratum_Group, 9,  12,9,  5,  9, 22
cto.clinical-trials-ontology.1.owl.xml, Prospective_study, 5,  17,5,  7,  5, 27
cto.clinical-trials-ontology.1.owl.xml, Primary_endpoint_measure, 10,  18,10,  10,  10, 24
cto.clinical-trials-ontology.1.owl.xml, Closed_study, 10,  11,10,  5,  10, 10
cto.clinical-trials-ontology.1.owl.xml, Observation, 13,  22,13,  7,  13, 36
cto.clinical-trials-ontology.1.owl.xml, Random_allocation, 10,  12,10,  17,  10, 37
cto.clinical-trials-ontology.1.owl.xml, 50-80_years, 12,  13,12,  15,  12, 28
cto.clinical-trials-ontology.1.owl.xml, Multiple_site, 9,  13,9,  8,  9, 27
cto.clinical-trials-ontology.1.owl.xml, P-Values, 10,  8,10,  5,  10, 10
cto.clinical-trials-ontology.1.owl.xml, Biochemical_biomarkers_identified_in_cerebrospinal_fluid_and_serum, 11,  8,11,  4,  11, 17
cto.clinical-trials-ontology.1.owl.xml, Blinded, 11,  29,11,  7,  11, 10
cto.clinical-trials-ontology.1.owl.xml, Exclusion_criteria, 10,  10,10,  5,  10, 12
cto.clinical-trials-ontology.1.owl.xml, Analytical_study, 4,  10,4,  5,  4, 8
cto.clinical-trials-ontology.1.owl.xml, Concomitant_medication, 11,  10,11,  3,  11, 7
cto.clinical-trials-ontology.1.owl.xml, Active_control, 11,  7,11,  4,  11, 7
cto.clinical-trials-ontology.1.owl.xml, Double_blind, 10,  7,10,  4,  10, 8
cto.clinical-trials-ontology.1.owl.xml, Molecular_Readouts, 8,  9,8,  4,  8, 8
cto.clinical-trials-ontology.1.owl.xml, Study_Protocol_Document, 9,  7,9,  5,  9, 9
cto.clinical-trials-ontology.1.owl.xml, Clinical_Global_Impression_of_Change, 8,  9,8,  4,  8, 8
cto.clinical-trials-ontology.1.owl.xml, Informed_consent, 11,  9,11,  5,  11, 8
cto.clinical-trials-ontology.1.owl.xml, Syncope, 12,  10,12,  4,  12, 8
cto.clinical-trials-ontology.1.owl.xml, Combination_trial, 8,  10,8,  5,  8, 9
cto.clinical-trials-ontology.1.owl.xml, Alzheimer's_disease, 10,  8,10,  5,  10, 9
cto.clinical-trials-ontology.1.owl.xml, Confusion, 12,  8,12,  5,  12, 11
cto.clinical-trials-ontology.1.owl.xml, Adverse_Event_Action-Taken, 8,  13,8,  4,  8, 9
cto.clinical-trials-ontology.1.owl.xml, fg/mL, 10,  12,10,  5,  10, 9
cto.clinical-trials-ontology.1.owl.xml, Experimental, 9,  13,9,  4,  9, 10
cto.clinical-trials-ontology.1.owl.xml, Study_administrative_relation, 12,  18,12,  6,  12, 11
cto.clinical-trials-ontology.1.owl.xml, Date_of_registration, 9,  11,9,  5,  9, 9
cto.clinical-trials-ontology.1.owl.xml, Completion_Date, 9,  9,9,  5,  9, 9
cto.clinical-trials-ontology.1.owl.xml, Body_weight_gain, 12,  11,12,  3,  12, 8
cto.clinical-trials-ontology.1.owl.xml, Randomized_blinded_withdrawal_design, 10,  16,10,  4,  10, 9
cto.clinical-trials-ontology.1.owl.xml, Clinical_Dementia_Rating_Scale-sum_of_boxes, 8,  9,8,  4,  8, 10
cto.clinical-trials-ontology.1.owl.xml, Suspended_study, 11,  10,11,  4,  11, 10
cto.clinical-trials-ontology.1.owl.xml, Case-control, 12,  10,12,  5,  12, 8
cto.clinical-trials-ontology.1.owl.xml, Data_analyzed_within_single_experimental_units, 10,  10,10,  4,  10, 9
cto.clinical-trials-ontology.1.owl.xml, Gender, 11,  9,11,  4,  11, 8
cto.clinical-trials-ontology.1.owl.xml, Recruiting, 11,  9,11,  5,  11, 8
cto.clinical-trials-ontology.1.owl.xml, Assignment_characteristics, 9,  9,9,  8,  9, 9
cto.clinical-trials-ontology.1.owl.xml, Identifier, 9,  11,9,  4,  9, 6
cto.clinical-trials-ontology.1.owl.xml, Functional_imaging_fMRI, 11,  7,11,  4,  11, 10
cto.clinical-trials-ontology.1.owl.xml, Longitudinal_study, 4,  7,4,  4,  4, 9
cto.clinical-trials-ontology.1.owl.xml, Parallel_trial, 8,  9,8,  4,  8, 7
cto.clinical-trials-ontology.1.owl.xml, Irritability_test, 9,  11,9,  4,  9, 7
cto.clinical-trials-ontology.1.owl.xml, Depression, 10,  9,10,  3,  10, 12
cto.clinical-trials-ontology.1.owl.xml, 18-N/A_years, 12,  9,12,  5,  12, 8
cto.clinical-trials-ontology.1.owl.xml, Single_group_study_design, 7,  9,7,  3,  7, 7
cto.clinical-trials-ontology.1.owl.xml, Neuropsychological_Test_Battery, 8,  9,8,  3,  8, 6
cto.clinical-trials-ontology.1.owl.xml, Descriptive_study, 4,  9,4,  5,  4, 7
cto.clinical-trials-ontology.1.owl.xml, Safety_study, 9,  12,9,  6,  9, 9
cto.clinical-trials-ontology.1.owl.xml, _Pittsburgh_Agitation_Scale, 8,  9,8,  3,  8, 8
cto.clinical-trials-ontology.1.owl.xml, Study_Resource, 10,  10,10,  4,  10, 9
cto.clinical-trials-ontology.1.owl.xml, Pharmacodynamic_study, 9,  8,9,  4,  9, 8
cto.clinical-trials-ontology.1.owl.xml, Apathy_test, 9,  7,9,  3,  9, 8
cto.clinical-trials-ontology.1.owl.xml, Efficacy_study, 9,  8,9,  4,  9, 11
cto.clinical-trials-ontology.1.owl.xml, Multiple_regimen, 11,  9,11,  4,  11, 8
cto.clinical-trials-ontology.1.owl.xml, Feasibility_assessment, 11,  9,11,  3,  11, 8
cto.clinical-trials-ontology.1.owl.xml, Diabetes, 11,  13,11,  3,  11, 8
cto.clinical-trials-ontology.1.owl.xml, Prevention, 11,  8,11,  3,  11, 10
cto.clinical-trials-ontology.1.owl.xml, Funding, 13,  7,13,  4,  13, 6
cto.clinical-trials-ontology.1.owl.xml, Sham_comparator, 10,  9,10,  3,  10, 6
cto.clinical-trials-ontology.1.owl.xml, Multiple_Sclerosis, 10,  7,10,  3,  10, 6
cto.clinical-trials-ontology.1.owl.xml, Undetermined_stroke, 11,  7,11,  3,  11, 8
cto.clinical-trials-ontology.1.owl.xml, Randomized_blinded_factorial, 10,  8,10,  3,  10, 7
